id_student,code_module,presentation_year,presentation_term,gender,region,highest_education,imd_band,age_band,num_prev_attempts,studied_credits,disability,date_registration,final_weighted_score,total_assessments_submitted,total_clicks,unique_materials_accessed,unemployment_rate,avg_broadband_speed,is_at_risk
684579,FFF,2014,J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,150,N,-32,0,0,188,28,5.6,20.01,1
684615,BBB,2014,J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,-44,85.2,5,1163,79,6.5,18.97,0
685015,DDD,2014,J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,150,N,-30,74.31,6,1422,96,7.1,19.62,0
685224,DDD,2014,J,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,-35,95.63,7,1922,112,7.1,19.62,0
685282,GGG,2014,J,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,-22,0,0,43,10,6.8,24.22,1
685284,EEE,2014,J,M,Ireland,HE Qualification,0-10%,35-55,0,60,N,-10,89.4,4,1343,40,6.1,19.78,0
685287,CCC,2014,J,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,-14,84.2,9,980,37,5.2,16.09,0
685565,FFF,2014,J,M,East Midlands Region,Lower Than A Level,10-20%,0-35,0,120,Y,-59,0,0,0,0,6.5,18.97,1
685592,BBB,2014,J,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,-14,83.6,5,1342,101,5,18.12,0
685663,FFF,2014,J,F,South East Region,A Level or Equivalent,0-10%,0-35,0,90,N,-58,0,0,9,4,5,20.14,1
685705,CCC,2014,J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,-57,63.67,3,1169,66,7.3,17.42,1
685750,EEE,2014,J,F,Scotland,A Level or Equivalent,50-60%,35-55,0,180,Y,-43,0,0,2,1,6,14.59,1
685831,FFF,2014,J,M,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,-29,90,12,2500,120,6.1,19.78,0
685860,CCC,2014,J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,210,N,-57,93.72,3,984,49,5.6,20.01,1
685871,CCC,2014,J,M,South Region,A Level or Equivalent,30-40%,35-55,0,90,N,-58,96.52,9,4826,107,5,18.12,0
685877,GGG,2014,J,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,Y,-58,0,0,0,0,5.6,20.01,1
685964,CCC,2014,J,M,North Region,Lower Than A Level,10-20%,0-35,0,120,N,-36,96.76,9,2157,117,7.7,19.89,0
686003,DDD,2014,J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,210,N,-36,0,0,14,3,5.2,16.09,1
686078,DDD,2014,J,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,-44,50.5,4,429,59,6,14.59,1
686378,BBB,2014,J,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,-60,58.5,5,836,56,6.8,24.22,1
686593,EEE,2014,J,M,London Region,Lower Than A Level,50-60%,0-35,0,60,N,-25,88.48,4,3049,63,6.8,24.22,0
686760,FFF,2014,J,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,120,N,-49,0,0,2,2,7.3,17.42,1
686872,EEE,2014,J,M,North Region,HE Qualification,10-20%,0-35,0,60,N,-38,93.36,4,3438,65,7.7,19.89,0
686957,CCC,2014,J,M,East Anglian Region,HE Qualification,70-80%,0-35,0,30,N,-2,69.42,9,5851,81,5.6,20.01,0
687030,BBB,2014,J,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,-32,60,2,150,28,5,18.12,1
687105,BBB,2014,J,F,Scotland,HE Qualification,10-20%,0-35,0,60,N,-14,0,0,0,0,6,14.59,1
687216,CCC,2014,J,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,30,N,-43,97.14,9,3326,80,7.3,17.42,0
687378,BBB,2014,J,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,-59,68.55,5,5233,115,6.5,18.97,0
687510,FFF,2014,J,M,South Region,Lower Than A Level,40-50%,0-35,0,240,N,-51,70,2,580,44,5,18.12,1
687563,EEE,2014,J,M,Scotland,HE Qualification,10-20%,0-35,0,60,N,-32,89.8,4,4070,65,6,14.59,0
687574,EEE,2014,J,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,-18,88.2,4,2216,58,6.8,24.22,0
687772,EEE,2014,J,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,-45,97.56,4,2452,55,7.7,19.89,0
687823,DDD,2014,J,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,-53,87.38,7,988,128,6,14.59,0
687828,FFF,2014,J,M,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,-9,74,1,85,23,6.1,19.78,1
687910,FFF,2014,J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,-31,73.75,12,4368,190,5.6,20.01,0
687975,DDD,2014,J,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,-52,85.9,7,742,97,6.5,18.97,0
688130,BBB,2014,J,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,Y,-49,54.15,5,64,18,6,14.59,0
688133,EEE,2014,J,M,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,N,-49,97.2,4,3998,47,7.3,17.42,0
688199,GGG,2014,J,F,South Region,Lower Than A Level,70-80%,0-35,0,90,N,-16,0,9,806,51,5,18.12,0
688337,FFF,2014,J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,-35,56.5,12,2098,90,5.2,16.09,0
688525,DDD,2014,J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,-53,43.88,7,987,136,5.6,20.01,1
688843,DDD,2014,J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,180,N,-43,24.28,7,346,37,5.6,20.01,1
688924,EEE,2014,J,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,-31,93.76,4,766,50,6.7,14.8,0
688927,BBB,2014,J,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,-52,0,0,0,0,5.6,20.01,1
689095,BBB,2014,J,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,-11,53.15,5,1327,86,6.1,19.78,0
689217,EEE,2014,J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,-22,83.28,4,1325,45,6,14.59,0
689350,BBB,2014,J,F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,-51,0,0,0,0,5,18.12,1
689371,GGG,2014,J,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,-10,0,8,834,42,6.5,18.97,0
689418,DDD,2014,J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,-30,71.78,7,1763,99,7.3,17.42,0
689485,GGG,2014,J,F,South Region,Lower Than A Level,90-100%,35-55,0,30,Y,-16,0,9,597,45,5,18.12,1
689582,FFF,2014,J,M,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,-42,0,0,77,23,7.1,19.62,1
689768,BBB,2014,J,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,-42,68.45,5,188,35,6.8,24.22,0
689977,FFF,2014,J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,-38,0,0,43,23,5.6,20.01,1
690057,GGG,2014,J,F,Wales,Lower Than A Level,30-40%,0-35,0,30,Y,-14,0,9,304,31,6.7,14.8,0
690365,CCC,2014,J,M,Scotland,Lower Than A Level,10-20%,35-55,0,90,N,-35,69.41,8,5126,123,6,14.59,0
690406,CCC,2014,J,M,London Region,No Formal quals,0-10%,0-35,0,120,N,-37,0,0,10,6,6.8,24.22,1
690471,GGG,2014,J,F,London Region,Lower Than A Level,10-20%,35-55,0,30,N,-2,0,2,34,10,6.8,24.22,1
690554,BBB,2014,J,F,North Region,Lower Than A Level,20-30%,0-35,0,60,N,-32,0,1,16,7,7.7,19.89,1
690872,FFF,2014,J,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,-38,86,11,3012,138,6.5,18.97,0
690940,BBB,2014,J,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,-23,0,1,288,38,6.5,18.97,1
691006,BBB,2014,J,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,-28,61.67,3,298,48,6,14.59,1
691008,CCC,2014,J,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,-37,0,0,0,0,7,18.58,1
691040,DDD,2014,J,F,North Region,Lower Than A Level,50-60%,0-35,0,120,N,-37,0,0,2,1,7.7,19.89,1
691069,CCC,2014,J,F,North Region,Post Graduate Qualification,10-20%,35-55,0,90,N,-31,92.4,7,764,82,7.7,19.89,0
691088,DDD,2014,J,F,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,-32,38.65,7,347,61,7.3,17.42,1
691106,BBB,2014,J,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,-45,71.05,5,65,15,6.7,14.8,0
691248,EEE,2014,J,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,-14,62.56,4,955,40,6,14.59,1
691288,FFF,2014,J,F,Scotland,Lower Than A Level,20-30%,35-55,0,120,N,-22,0,0,29,7,6,14.59,1
691577,GGG,2014,J,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,Y,-36,0,2,384,30,5.6,20.01,1
691699,FFF,2014,J,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,-7,85.25,12,2350,101,5,18.12,0
691869,BBB,2014,J,F,North Region,Lower Than A Level,10-20%,0-35,0,60,N,-30,66.8,5,205,29,7.7,19.89,0
691875,EEE,2014,J,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,-35,87.32,4,2692,57,6.7,14.8,0
692018,GGG,2014,J,F,South Region,A Level or Equivalent,90-100%,0-35,0,30,Y,-35,0,9,524,49,5,18.12,0
692097,FFF,2014,J,F,East Midlands Region,HE Qualification,10-20%,0-35,0,120,N,-34,82.75,12,5313,115,6.5,18.97,0
692392,BBB,2014,J,F,South East Region,Lower Than A Level,10-20%,0-35,0,120,N,-35,0,0,0,0,5,20.14,1
692496,BBB,2014,J,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,-29,69,2,85,22,6.7,14.8,1
692521,BBB,2014,J,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,-39,49.83,4,21,7,6.7,14.8,1
692528,BBB,2014,J,F,Wales,Lower Than A Level,40-50%,35-55,0,60,N,-39,0,0,0,0,6.7,14.8,1
692537,BBB,2014,J,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,-39,0,0,0,0,6.7,14.8,1
692740,FFF,2014,J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,-23,0,0,0,0,7.1,19.62,1
692805,BBB,2014,J,F,Scotland,Lower Than A Level,10-20%,35-55,0,60,N,-30,86.6,5,1927,134,6,14.59,0
693147,EEE,2014,J,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,-14,0,0,21,3,6.5,18.97,1
693182,CCC,2014,J,M,Scotland,HE Qualification,80-90%,0-35,0,30,N,-22,52.93,9,504,38,6,14.59,0
693294,DDD,2014,J,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,-27,44.03,7,515,52,6.8,24.22,1
693380,BBB,2014,J,M,West Midlands Region,HE Qualification,10-20%,0-35,0,60,N,-35,97.3,5,190,35,7.1,19.62,0
693519,FFF,2014,J,M,North Region,HE Qualification,10-20%,0-35,0,90,N,-23,53.25,12,1264,61,7.7,19.89,0
693640,EEE,2014,J,M,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,-30,89,4,1873,72,6,14.59,0
694081,EEE,2014,J,M,London Region,HE Qualification,10-20%,0-35,0,60,N,-23,0,0,55,8,6.8,24.22,1
694106,EEE,2014,J,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,-28,0,0,0,0,6.8,24.22,1
694144,FFF,2014,J,M,North Region,A Level or Equivalent,10-20%,35-55,0,60,N,-28,85.5,12,2807,244,7.7,19.89,0
694292,GGG,2014,J,M,Yorkshire Region,Lower Than A Level,10-20%,35-55,0,30,N,-16,0,9,782,33,7.3,17.42,0
694339,BBB,2014,J,F,Ireland,A Level or Equivalent,10-20%,35-55,0,60,N,-4,0,1,35,8,6.1,19.78,1
694361,CCC,2014,J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,-28,0,0,4,1,6,14.59,1
694428,FFF,2014,J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,-25,65,12,2014,103,5,20.14,0
694536,CCC,2014,J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,-25,44,1,100,10,5,20.14,1
694616,BBB,2014,J,F,South Region,Lower Than A Level,40-50%,0-35,0,120,N,-9,71.33,3,736,65,5,18.12,1
694698,DDD,2014,J,M,North Region,HE Qualification,10-20%,35-55,0,60,N,-30,88.5,7,1873,176,7.7,19.89,0
694802,DDD,2014,J,M,London Region,Lower Than A Level,10-20%,0-35,0,120,N,-30,0,0,0,0,6.8,24.22,1
694848,FFF,2014,J,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,-15,95,12,3886,155,6.5,18.97,0
695084,BBB,2014,J,F,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,-11,69.5,5,730,64,6.1,19.78,0
695094,EEE,2014,J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,-21,83,1,833,25,5,18.12,1
695186,BBB,2014,J,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,-27,0,1,7,4,6.7,14.8,1
695411,BBB,2014,J,F,South Region,Lower Than A Level,80-90%,0-35,0,120,N,-28,0,0,0,0,5,18.12,1
695416,FFF,2014,J,M,South East Region,Lower Than A Level,60-70%,0-35,0,240,N,-23,0,0,0,0,5,20.14,1
695611,DDD,2014,J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,-30,80,1,56,17,7,18.58,1
695653,EEE,2014,J,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,-23,72.2,4,763,43,5,20.14,0
695919,EEE,2014,J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,30,N,-23,76.76,4,850,40,6,14.59,0
695972,BBB,2014,J,F,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,5,69.95,5,777,58,6.1,19.78,0
696072,DDD,2014,J,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,-28,63.86,6,299,27,6.7,14.8,0
696128,EEE,2014,J,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,4,70.24,4,1211,54,6.5,18.97,0
696324,CCC,2014,J,M,Scotland,HE Qualification,80-90%,35-55,0,120,N,-23,93.65,5,530,45,6,14.59,1
696440,BBB,2014,J,F,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,-11,71.7,5,292,29,6.1,19.78,0
696464,EEE,2014,J,M,South East Region,Lower Than A Level,20-30%,0-35,0,30,N,-21,0,0,1,1,5,20.14,1
696514,GGG,2014,J,F,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,-14,0,9,778,45,5.2,16.09,0
696869,CCC,2014,J,F,Ireland,Post Graduate Qualification,0-10%,0-35,0,60,N,-17,72.28,6,1193,65,6.1,19.78,0
696930,EEE,2014,J,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,-15,49,1,152,9,6.8,24.22,1
697027,FFF,2014,J,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,-20,80,7,2908,129,5.2,16.09,1
697041,EEE,2014,J,M,Scotland,A Level or Equivalent,10-20%,0-35,0,60,N,-20,94.88,4,1653,52,6,14.59,0
697065,BBB,2014,J,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,Y,-25,0,0,0,0,5,20.14,1
697253,CCC,2014,J,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,-7,52.45,4,1099,46,6,14.59,1
697283,CCC,2014,J,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,-16,81.64,2,677,46,6.8,24.22,1
697283,DDD,2014,J,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,-22,55,1,421,51,6.8,24.22,1
697390,DDD,2014,J,M,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,-25,0,0,0,0,5,20.14,1
697438,FFF,2014,J,M,North Western Region,Lower Than A Level,10-20%,0-35,0,60,Y,-9,73.67,8,2186,101,7,18.58,1
697574,BBB,2014,J,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,-16,59.75,5,696,103,5,18.12,0
697674,DDD,2014,J,M,North Region,A Level or Equivalent,10-20%,35-55,0,60,N,-24,70.03,7,829,126,7.7,19.89,0
698010,BBB,2014,J,F,Yorkshire Region,Lower Than A Level,10-20%,0-35,0,60,N,-23,67.69,4,651,58,7.3,17.42,1
698015,FFF,2014,J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,-16,75,12,1414,92,7.3,17.42,0
698112,CCC,2014,J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,-15,42.91,2,191,15,5.2,16.09,1
698203,BBB,2014,J,F,Wales,HE Qualification,30-40%,0-35,0,60,N,-23,62.4,5,136,23,6.7,14.8,0
698494,BBB,2014,J,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,-21,69.75,5,304,41,7.7,19.89,0
699038,EEE,2014,J,M,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,-10,0,0,22,5,6,14.59,1
699136,EEE,2014,J,M,North Region,HE Qualification,10-20%,35-55,0,60,N,-10,89,2,529,27,7.7,19.89,1
699153,BBB,2014,J,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,-17,57.85,5,223,31,6.7,14.8,0
699503,BBB,2014,J,F,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,-5,49.55,5,270,43,6.1,19.78,0
905042,AAA,2013,J,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,-91,78,5,3004,79,6.2,16.41,0
925553,CCC,2014,B,M,London Region,HE Qualification,90-100%,55<=,0,120,N,-232,91.46,5,833,54,6.8,24.22,0
986561,CCC,2014,J,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,-148,78.7,9,1462,80,5,20.14,0
992544,CCC,2014,B,M,Scotland,Post Graduate Qualification,80-90%,35-55,0,180,N,-147,94.4,5,410,22,6,14.59,0
1008675,BBB,2013,B,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,-48,68.38,11,1913,67,6.2,16.41,0
1031884,DDD,2014,B,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,-22,92.6,7,1084,168,6.5,18.97,0
1090738,FFF,2013,B,M,Wales,A Level or Equivalent,70-80%,35-55,1,150,N,-22,75,11,1325,77,8.4,12.17,1
1115623,CCC,2014,B,M,Scotland,A Level or Equivalent,80-90%,35-55,0,30,N,-22,73.3,5,1445,79,6,14.59,0
1332356,DDD,2014,B,M,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,-123,84.29,6,506,105,6.5,18.97,0
1341507,BBB,2014,B,F,Scotland,HE Qualification,50-60%,35-55,0,60,Y,-60,80.5,11,381,32,6,14.59,0
1392016,DDD,2013,B,M,South East Region,Lower Than A Level,10-20%,35-55,0,60,N,-18,54.56,8,487,59,6,16.83,1
1425806,CCC,2014,J,M,South West Region,HE Qualification,40-50%,35-55,1,60,N,-126,0,0,0,0,5.2,16.09,1
1429504,EEE,2014,J,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,-16,85.12,4,2389,59,6,14.59,0
1440467,DDD,2013,J,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,-57,82.34,7,3157,199,6.2,16.41,0
1442991,DDD,2013,J,M,Scotland,HE Qualification,70-80%,35-55,0,210,N,-67,80.85,7,889,123,7.1,11.71,0
1459010,FFF,2014,J,M,North Region,Lower Than A Level,10-20%,35-55,1,180,N,-122,0,0,0,0,7.7,19.89,1
1467014,BBB,2013,J,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,-16,83.99,11,1292,90,8.4,12.17,0
1485702,CCC,2014,J,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,-17,85.89,5,1280,73,5.6,20.01,0
1501614,CCC,2014,J,M,Scotland,Lower Than A Level,80-90%,35-55,0,90,N,-25,72.89,9,4371,89,6,14.59,0
1511033,AAA,2014,J,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,-67,75.3,5,679,53,6.7,14.8,0
1514245,FFF,2014,B,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,90,N,-97,83,3,1951,96,6.5,18.97,1
1526210,DDD,2014,J,F,South West Region,A Level or Equivalent,70-80%,35-55,0,60,Y,-58,46.15,7,1193,126,5.2,16.09,1
1529458,CCC,2014,J,F,South Region,Lower Than A Level,20-30%,35-55,0,30,N,-46,0,0,469,33,5,18.12,1
1536591,BBB,2014,B,F,London Region,Lower Than A Level,10-20%,35-55,1,120,N,-150,52.54,5,75,7,6.8,24.22,1
1540042,BBB,2014,B,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,-29,87.04,10,444,36,5,18.12,0
1564630,DDD,2013,J,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,-24,74.63,5,945,96,7.9,15.19,0
1573624,EEE,2014,B,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,-29,73.4,4,1593,44,5.6,20.01,0
1610188,DDD,2013,J,M,East Midlands Region,Lower Than A Level,60-70%,35-55,1,90,N,-155,66.19,3,137,21,7.9,15.19,1
1612600,CCC,2014,J,M,South East Region,Lower Than A Level,10-20%,35-55,0,60,N,-133,81.64,2,1668,92,5,20.14,1
1614181,FFF,2013,B,M,Yorkshire Region,Lower Than A Level,10-20%,35-55,0,60,N,-21,58,12,2650,92,8.6,14.59,0
1626021,BBB,2014,B,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,-94,70.21,10,361,58,6.8,24.22,0
1664810,EEE,2014,B,M,South East Region,Lower Than A Level,10-20%,35-55,0,60,N,-134,0,0,0,0,5,20.14,1
1671761,DDD,2014,B,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,-12,66.94,3,856,138,5.6,20.01,1
1674799,CCC,2014,J,M,South Region,HE Qualification,70-80%,55<=,0,60,N,-21,64.32,8,1963,129,5,18.12,0
1676594,AAA,2014,J,M,London Region,HE Qualification,80-90%,55<=,0,60,N,-73,0,0,177,19,6.8,24.22,1
1678617,FFF,2013,J,F,Scotland,HE Qualification,90-100%,35-55,0,90,N,-63,78,4,1755,90,7.1,11.71,1
1684787,DDD,2013,J,M,South West Region,HE Qualification,40-50%,35-55,0,90,N,-163,78.25,4,774,83,6.1,13.66,1
1726951,BBB,2013,J,F,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,-65,77.61,11,710,43,8.4,12.17,0
1734156,GGG,2014,J,F,Scotland,Lower Than A Level,40-50%,0-35,0,30,N,-10,0,8,685,30,6,14.59,0
1735651,DDD,2014,B,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,-66,58.34,7,1919,175,7.1,19.62,0
1757548,DDD,2014,J,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,-143,87.13,7,4299,166,5.2,16.09,0
1757766,AAA,2014,J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,-150,70.9,5,3301,72,7,18.58,0
1769985,CCC,2014,B,M,South West Region,HE Qualification,70-80%,35-55,0,30,N,-75,61.9,4,656,44,5.2,16.09,1
1777223,DDD,2014,J,F,East Anglian Region,Lower Than A Level,60-70%,35-55,1,120,N,-66,66.4,5,14,8,5.6,20.01,1
1780737,EEE,2014,B,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,Y,-29,91,1,746,35,5,18.12,1
1789199,BBB,2013,B,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,1,120,N,-102,64.47,11,1254,110,8.6,14.59,0
1796059,DDD,2013,J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,-53,0,0,8,5,6,15.25,1
1797614,BBB,2013,B,M,South Region,HE Qualification,20-30%,35-55,1,120,N,-3,89.68,11,653,62,6,15.25,0
1817710,FFF,2014,J,M,Scotland,Post Graduate Qualification,70-80%,35-55,0,90,N,-43,89.5,12,3334,185,6,14.59,0
1818673,AAA,2014,J,F,Scotland,HE Qualification,20-30%,35-55,0,120,N,-44,86,1,336,25,6,14.59,1
1821249,FFF,2013,B,M,South Region,Lower Than A Level,60-70%,35-55,0,60,N,-16,82,3,1821,98,6,15.25,1
1829654,BBB,2014,B,F,London Region,A Level or Equivalent,10-20%,35-55,0,60,Y,-81,49.97,11,1406,53,6.8,24.22,1
1832218,BBB,2014,J,F,Scotland,HE Qualification,60-70%,35-55,1,60,N,-44,74.3,5,618,81,6,14.59,0
1839785,FFF,2013,B,M,London Region,Lower Than A Level,30-40%,35-55,0,120,Y,-48,0,0,9,4,8.9,20.16,1
1847481,DDD,2013,J,F,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,-37,75.21,6,1527,128,6.2,16.41,0
1859038,FFF,2013,J,M,Ireland,A Level or Equivalent,40-50%,0-35,0,270,N,-1,92.33,11,3450,100,7.5,18.21,0
1868389,DDD,2013,J,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Y,-115,44,1,341,52,8.5,15.1,1
1876636,CCC,2014,B,F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,-61,83.42,9,3946,91,5.2,16.09,0
1889565,BBB,2013,J,F,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,-29,83.22,11,971,50,6,16.83,0
1903527,BBB,2013,B,F,East Anglian Region,Lower Than A Level,90-100%,35-55,1,120,N,-24,82.78,11,1758,81,6.2,16.41,0
1907755,FFF,2013,B,F,Scotland,HE Qualification,50-60%,35-55,0,90,N,-34,97,12,11881,252,7.1,11.71,0
1910049,FFF,2013,J,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,120,N,-67,93.75,12,4023,158,7.9,15.19,0
1913166,FFF,2013,J,M,London Region,HE Qualification,10-20%,35-55,0,60,N,-144,87.25,12,4357,197,8.9,20.16,0
1936935,FFF,2014,B,M,Yorkshire Region,Lower Than A Level,10-20%,35-55,1,60,N,-137,0,0,160,30,7.3,17.42,1
1937822,BBB,2014,J,F,North Region,HE Qualification,20-30%,35-55,0,60,N,-53,81.95,5,3173,125,7.7,19.89,0
1937864,BBB,2013,B,F,Scotland,A Level or Equivalent,50-60%,35-55,1,120,N,-16,76.14,11,98,10,7.1,11.71,0
1943214,EEE,2014,J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,-49,59.18,2,658,27,5.6,20.01,1
1944130,DDD,2013,B,M,London Region,A Level or Equivalent,0-10%,35-55,0,70,N,-59,69.86,14,2103,161,8.9,20.16,0
1945240,CCC,2014,B,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,90,N,-92,62.56,2,778,48,6.5,18.97,1
1950911,GGG,2014,J,F,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,-10,0,8,986,56,5.2,16.09,0
1951727,DDD,2014,B,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,-23,92.53,7,1146,129,5.6,20.01,0
1951925,EEE,2013,J,M,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,N,-45,81,1,473,19,8.6,14.59,1
1960479,CCC,2014,J,M,Scotland,A Level or Equivalent,10-20%,35-55,0,30,Y,-44,61.72,5,1777,88,6,14.59,0
1967783,AAA,2014,J,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,-129,64.2,5,2171,81,5,18.12,0
1982166,CCC,2014,J,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,-60,71.88,9,1572,79,5,18.12,0
